Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:00:23;4504;451.532758;false;100;234248;0;1561095;514.959870855809
0:00:24;4720;284.63314;false;100;245244;0;1634319;513.9296454826807
0:00:25;4910;492.184845;false;100;254903;0;1698729;511.56949342945626
0:00:26;5108;446.340196;false;100;264976;0;1765851;514.0505838214639
0:00:27;5328;386.036094;false;100;276163;0;1840431;511.67502740799483
0:00:28;5518;498.23526;false;100;285829;0;1904841;511.6852614233857
0:00:29;5738;139.503772;false;100;297009;0;1979421;509.19336089056407
0:00:30;5926;184.105768;false;100;306574;0;2043153;510.0524791299159
0:00:31;6148;344.57713;false;100;317872;0;2118411;507.9336512190751
0:00:32;6338;1092.126463;false;100;327532;0;2182821;506.7651584061195
0:00:33;6556;388.079952;false;100;338626;0;2256723;506.3546999741633
0:00:34;6748;881.86248;false;100;348398;0;2321811;505.587963722588
0:00:35;6963;215.472869;false;100;359336;0;2394696;505.9027149038796
0:00:36;7157;652.837809;false;100;369205;0;2460462;505.03384646982727
0:00:37;7340;100.419991;false;100;378516;0;2522499;505.1769494006189
0:00:38;7479;768.75595;false;100;385584;0;2569620;506.4208540778371
0:00:39;7677;409.19629;false;100;395648;0;2636742;509.771592603369
0:00:40;7883;252.817877;false;100;406133;0;2706576;510.4197885830418
0:00:41;8116;313.262656;false;100;417988;0;2785563;507.24706707557533
0:00:42;8235;947.543563;false;100;424043;0;2825904;509.08214141230854
0:00:43;8399;249.508916;false;100;432381;0;2881500;511.57379773682356
0:00:44;8607;752.91045;false;100;442956;0;2952012;512.7305793870005
0:00:45;8752;62.253263;false;100;450331;0;3001167;514.1878821132944
0:00:46;8904;1134.00097;false;100;458055;0;3052695;515.2741344481944
0:00:47;9069;452.690998;false;100;466448;0;3108630;518.201729507415
0:00:48;9249;250.266182;false;100;475601;0;3169650;521.1839995333687
0:00:49;9420;623.020837;false;100;484299;0;3227619;519.8966442809574
0:00:50;9552;103.670512;false;100;491011;0;3272367;520.5837023891014
0:00:51;9706;832.094497;false;100;498848;0;3324573;524.4899652416644
0:00:52;9908;108.715944;false;100;509115;0;3393051;526.0382605701874
0:00:53;10097;157.387673;false;100;518735;0;3457122;526.0427981160037
0:00:54;10327;530.016308;false;100;530436;0;3535092;524.2747259779449
0:00:55;10542;560.937724;false;100;541374;0;3607977;522.7541545302079
0:00:56;10783;716.710058;false;100;553637;0;3689676;520.9245234221801
0:00:57;10995;903.232322;false;100;564427;0;3761544;519.1469439068143
0:00:58;11237;402.459178;false;100;576741;0;3843582;517.564444458371
0:00:59;11452;920.8851;false;100;587683;0;3916467;515.6915798806372
0:01:00;11680;231.989005;false;100;599282;0;3993759;514.5687174828118
