Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:01:13;3877;51.534875301809485;false;100;158521;0;1419432;55.701945543457114
0:01:14;3939;104.87870182946789;false;100;160986;0;1441566;55.67421108631545
0:01:15;3993;50.6214291194634;false;100;163139;0;1460844;55.738726445378596
0:01:16;4081;47.73252392108754;false;100;166643;0;1492260;55.97240460569445
0:01:17;4092;50.12412522837817;false;100;167083;0;1496187;55.94153378806352
0:01:18;4185;36.35854581024812;false;100;170799;0;1529388;55.951698080943935
0:01:19;4245;47.003297836922236;false;100;173191;0;1550808;55.97179523016746
0:01:20;4297;65.93975602778224;false;100;175265;0;1569372;55.96203870548164
0:01:21;4322;60.786477745551984;false;100;176260;0;1578297;55.994192333445426
0:01:22;4322;60.786477745551984;false;100;176260;0;1578297;55.994192333445426
0:01:24;4494;41.24275580222401;false;100;183108;0;1639701;56.05025562775392
0:01:25;4544;68.2654523906543;false;100;185104;0;1657551;55.998346132728436
0:01:26;4593;31.85250800643845;false;100;187060;0;1675044;55.95787222965279
0:01:27;4664;62.10929418707414;false;100;189889;0;1700391;55.849127398048736
0:01:28;4717;68.07205661633002;false;100;191998;0;1719312;55.88453998788457
0:01:29;4775;52.67822360131611;false;100;194311;0;1740018;55.89324928123519
0:01:30;4828;44.703968285746036;false;100;196425;0;1758939;55.88606100954257
0:01:31;4864;37.9593672471385;false;100;197855;0;1771791;55.836781791845176
0:01:32;4969;65.83525105659076;false;100;202043;0;1809276;55.89075776395826
0:01:33;5014;54.16737316494394;false;100;203838;0;1825341;55.82482711202925
0:01:35;5068;49.5939916458564;false;100;205993;0;1844619;55.866622930519554
0:01:36;5146;68.79119858879369;false;100;209103;0;1872465;55.829987550179254
0:01:37;5209;45.1788494321842;false;100;211616;0;1894956;55.854178008259396
0:01:38;5263;53.8885106756699;false;100;213763;0;1914234;55.86914506773341
0:01:39;5343;32.483806327167855;false;100;216950;0;1942794;55.820081312182616
0:01:40;5407;85.4756944289876;false;100;219507;0;1965642;55.83678020170644
0:01:41;5463;83.47465627421664;false;100;221737;0;1985634;55.81400709495543
0:01:42;5506;50.1819674416023;false;100;223450;0;2000985;55.831358383891015
0:01:43;5553;42.978533834904056;false;100;225319;0;2017764;55.79537885238672
0:01:44;5618;54.251719637373;false;100;227912;0;2040969;55.780966102606
0:01:45;5659;55.219382775542066;false;100;229548;0;2055606;55.799494921055214
0:01:46;5659;55.219382775542066;false;100;229548;0;2055606;55.799494921055214
0:01:47;5753;93.79240668324509;false;100;233298;0;2089164;55.91083179656705
0:01:49;5870;66.30707478021385;false;100;237962;0;2130933;55.731340116832435
0:01:50;5928;51.641091212261486;false;100;240275;0;2151639;55.769968605499464
0:01:51;5981;43.89373291444127;false;100;242389;0;2170560;55.72353172138266
0:01:52;6050;46.67899420315604;false;100;245142;0;2195193;55.68847377698768
0:01:53;6107;45.90646347539846;false;100;247415;0;2215542;55.63821038090432
0:01:54;6157;74.37608212225588;false;100;249410;0;2233392;55.650003247390586
0:01:55;6157;74.37608212225588;false;100;249410;0;2233392;55.650003247390586
0:01:57;6157;74.37608212225588;false;100;249410;0;2233392;55.650003247390586
