Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:01:31;4864;2634.395862;false;100;197855;0;1771791;1790.9341618718504
0:01:32;4969;1518.943095;false;100;202043;0;1809276;1789.2045840982626
0:01:33;5014;1846.129767;false;100;203838;0;1825341;1791.317683784666
0:01:35;5068;2016.373288;false;100;205993;0;1844619;1789.977534965163
0:01:36;5146;1453.674337;false;100;209103;0;1872465;1791.1521099681609
0:01:37;5209;2213.425115;false;100;211616;0;1894956;1790.376361553694
0:01:39;5319;2864.193825;false;100;215994;0;1934226;1789.9987021788497
0:01:39;5343;3078.45697;false;100;216950;0;1942794;1791.4699808610828
0:01:40;5407;1169.923224;false;100;219507;0;1965642;1790.9342128746844
0:01:41;5463;1197.968395;false;100;221737;0;1985634;1791.664945859765
0:01:42;5506;1992.747696;false;100;223450;0;2000985;1791.1081316060677
0:01:43;5553;2326.742936;false;100;225319;0;2017764;1792.26312387916
0:01:44;5618;1843.259544;false;100;227912;0;2040969;1792.7262108737132
0:01:45;5659;1810.958308;false;100;229548;0;2055606;1792.1309169819413
0:01:46;5659;1810.958308;false;100;229548;0;2055606;1792.1309169819413
0:01:48;5804;2942.314275;false;100;235330;0;2107371;1790.1953561712721
0:01:49;5871;1820.085048;false;100;238002;0;2131290;1794.326859704693
0:01:50;5928;1936.442427;false;100;240275;0;2151639;1793.0797255306152
0:01:51;5981;2278.229564;false;100;242389;0;2170560;1794.5739781893126
0:01:52;6050;2142.291232;false;100;245142;0;2195193;1795.7037285752194
0:01:53;6109;1760.519955;false;100;247494;0;2216256;1797.2760672480708
0:01:54;6157;1344.518253;false;100;249410;0;2233392;1796.9450883129846
0:01:55;6157;1344.518253;false;100;249410;0;2233392;1796.9450883129846
0:01:57;6263;2651.528798;false;100;253642;0;2271234;1799.557101696799
0:01:58;6307;2235.758157;false;100;255398;0;2286942;1801.4804214191442
0:01:59;6379;1561.303329;false;100;258273;0;2312646;1804.8749595123563
0:02:00;6418;1572.402265;false;100;259828;0;2326569;1803.8830797472833
0:02:01;6467;3652.218792;false;100;261772;0;2344062;1806.1719032639428
0:02:02;6526;1994.325543;false;100;264125;0;2365125;1808.473989212988
0:02:03;6576;2376.688106;false;100;266112;0;2382975;1810.8512674251756
0:02:04;6631;2014.697813;false;100;268306;0;2402610;1811.2000773063962
0:02:05;6683;1678.58941;false;100;270378;0;2421174;1812.733729238726
0:02:06;6735;1820.887761;false;100;272449;0;2439738;1813.8746709536201
0:02:07;6788;1451.775883;false;100;274561;0;2458659;1814.86642426979
0:02:08;6837;2250.948908;false;100;276515;0;2476152;1816.1338629828495
0:02:09;6898;1493.606951;false;100;278946;0;2497929;1815.9368674196148
0:02:10;6961;2564.472738;false;100;281457;0;2520420;1817.195238349013
0:02:12;7011;319.516835;false;100;283446;0;2538270;1815.8902250240562
0:02:13;7076;675.916362;false;100;286039;0;2561475;1818.3567693640478
0:02:14;7119;1814.945768;false;100;287755;0;2576826;1819.734598972436
0:02:15;7180;2037.717557;false;100;290191;0;2598603;1821.042537377119
0:02:16;7231;418.237111;false;100;292220;0;2616810;1822.1526513623537
0:02:17;7276;1115.866946;false;100;294012;0;2632875;1824.5320368120754
0:02:18;7331;1467.052226;false;100;296207;0;2652510;1827.9741779043143
0:02:19;7381;2206.362215;false;100;298201;0;2670360;1828.724701996532
0:02:20;7434;2196.511685;false;100;300314;0;2689281;1829.4056180854973
0:02:21;7475;1981.747137;false;100;301950;0;2703918;1828.349917590844
0:02:22;7536;2859.14205;false;100;304383;0;2725695;1830.8651414691608
0:02:23;7580;1547.18611;false;100;306141;0;2741403;1832.300976509317
0:02:24;7640;1468.162993;false;100;308531;0;2762823;1833.050995308831
0:02:25;7698;2327.35466;false;100;310845;0;2783529;1834.5505043777157
0:02:27;7766;2004.986711;false;100;313554;0;2807805;1836.2511163902159
0:02:28;7802;1683.94964;false;100;314990;0;2820657;1837.7445565863884
0:02:29;7874;1144.587409;false;100;317863;0;2846361;1837.4875841181567
0:02:30;7925;1839.729142;false;100;319894;0;2864568;1838.0400860680543
0:02:31;7968;2259.264368;false;100;321608;0;2879919;1838.7460865880835
0:02:32;7984;2140.544438;false;100;322248;0;2885631;1839.7531510494955
